City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
296,Taoudenni,22.6783,-3.9836,80.26,16,0,10.6,ML,2022-04-15 21:59:06
297,Balkanabat,39.5108,54.3671,59.4,41,69,2.82,TM,2022-04-15 21:59:06
298,Nongan,44.382,125.1685,44.49,35,38,9.62,CN,2022-04-15 21:59:07
299,Marystown,47.1666,-55.1483,40.86,100,14,9.48,CA,2022-04-15 21:59:07
300,Nipawin,53.3668,-104.0009,28.44,37,0,10.36,CA,2022-04-15 21:55:30
301,Walvis Bay,-22.9575,14.5053,58.15,82,0,2.3,NA,2022-04-15 21:59:08
302,Baykit,61.67,96.37,34.88,99,100,2.1,RU,2022-04-15 21:59:08
303,Severo-Zadonsk,54.0348,38.4017,46.69,72,100,10.4,RU,2022-04-15 21:59:08
304,Lienz,46.8289,12.769,51.19,93,34,6.17,AT,2022-04-15 21:59:08
305,Niigata,37.9022,139.0236,48.15,93,75,18.41,JP,2022-04-15 21:54:13
306,Yichang,30.7144,111.2847,48.69,89,100,3.78,CN,2022-04-15 21:56:07
307,Clyde River,70.4692,-68.5914,-3.77,77,0,12.66,CA,2022-04-15 21:56:57
308,Moundou,8.5667,16.0833,85.64,41,48,3.94,TD,2022-04-15 21:59:09
309,Haines Junction,60.7522,-137.5108,37.35,30,5,6.91,CA,2022-04-15 21:59:10
310,Kununurra,-15.7667,128.7333,75.18,94,16,2.3,AU,2022-04-15 21:59:10
311,Saldanha,-33.0117,17.9442,57.25,59,6,18.1,ZA,2022-04-15 21:59:10
312,Shakawe,-18.3667,21.85,68.11,76,48,2.86,BW,2022-04-15 21:59:11
313,Mandalgovi,45.7625,106.2708,29.93,50,30,3.58,MN,2022-04-15 21:59:11
314,Vila Franca Do Campo,37.7167,-25.4333,63.01,89,27,6.78,PT,2022-04-15 21:59:11
315,Manaure,11.7751,-72.4445,87.26,57,76,19.37,CO,2022-04-15 21:59:12
316,Cabo Rojo,18.0866,-67.1457,81.9,79,42,4.0,PR,2022-04-15 21:59:12
317,Ambilobe,-13.2,49.05,75.06,82,63,4.47,MG,2022-04-15 21:59:12
318,Grindavik,63.8424,-22.4338,48.15,100,100,35.68,IS,2022-04-15 21:59:13
319,Orcopampa,-15.2661,-72.3417,55.71,21,9,8.66,PE,2022-04-15 21:59:13
320,Dalby,-27.1833,151.2667,63.81,63,2,11.72,AU,2022-04-15 21:59:13
321,Batabano,22.7164,-82.2881,86.72,56,49,3.29,CU,2022-04-15 21:59:14
322,Santa Cruz Cabralia,-16.2781,-39.0247,79.03,89,100,8.05,BR,2022-04-15 21:57:19
323,Yumen,40.2833,97.2,37.53,24,50,21.03,CN,2022-04-15 21:59:14
324,Ayni,39.3941,68.5377,58.55,63,0,3.98,TJ,2022-04-15 22:00:15
325,Noumea,-22.2763,166.4572,77.0,99,63,9.13,NC,2022-04-15 22:00:16
326,Half Moon Bay,37.4636,-122.4286,72.54,60,0,8.05,US,2022-04-15 22:00:16
327,Akureyri,65.6835,-18.0878,42.13,75,100,9.8,IS,2022-04-15 22:00:16
328,San Patricio,28.017,-97.5169,85.06,59,70,16.69,US,2022-04-15 22:00:17
329,Auki,-8.7676,160.7034,80.29,78,100,2.1,SB,2022-04-15 22:00:17
330,Sioux Lookout,50.1001,-91.917,24.17,89,100,11.61,CA,2022-04-15 22:00:18
331,Elizabeth City,36.2946,-76.2511,66.02,41,68,8.93,US,2022-04-15 22:00:18
332,Cozumel,20.5083,-86.9458,86.95,67,26,8.99,MX,2022-04-15 22:00:08
333,Hami,42.8,93.45,43.75,39,69,10.27,CN,2022-04-15 22:00:19
334,Nabire,-3.3667,135.4833,76.95,90,100,3.09,ID,2022-04-15 22:00:20
335,Nome,64.5011,-165.4064,34.16,81,100,23.98,US,2022-04-15 22:00:20
336,Grantham,52.9115,-0.6418,59.25,82,65,11.5,GB,2022-04-15 22:00:21
337,Kahului,20.8947,-156.47,81.97,80,54,11.99,US,2022-04-15 22:00:21
338,Narsaq,60.9167,-46.05,32.22,72,68,4.34,GL,2022-04-15 22:00:22
339,Zhanakorgan,43.9098,67.2495,67.41,26,61,8.46,KZ,2022-04-15 22:00:22
340,Jijiga,9.35,42.8,67.55,74,88,2.01,ET,2022-04-15 22:00:22
341,Faro,37.0194,-7.9322,68.97,77,0,4.61,PT,2022-04-15 22:00:23
342,Pierre,44.3683,-100.351,44.06,39,32,8.01,US,2022-04-15 22:00:23
343,Katherine,-14.4667,132.2667,73.72,83,100,3.44,AU,2022-04-15 21:56:27
344,Benalla,-36.55,145.9833,58.3,65,14,3.18,AU,2022-04-15 22:00:24
345,La Rioja,42.25,-2.5,51.58,92,4,4.7,ES,2022-04-15 21:56:53
346,Riviere-Du-Loup,47.8304,-69.5342,43.56,79,7,8.08,CA,2022-04-15 22:00:25
347,Moranbah,-22.0016,148.0466,68.88,71,0,11.16,AU,2022-04-15 22:00:25
348,Kutum,14.2,24.6667,74.25,10,69,7.02,SD,2022-04-15 22:00:26
349,Polyarnyy,69.1989,33.4478,26.28,93,61,6.2,RU,2022-04-15 22:00:26
350,Vuktyl,63.8567,57.3094,24.75,91,100,13.15,RU,2022-04-15 22:00:26
351,Bumba,2.1833,22.4667,72.79,90,100,2.06,CD,2022-04-15 22:00:27
352,Zastron,-30.3023,27.084,51.57,89,100,5.53,ZA,2022-04-15 22:00:27
353,Celestun,20.8667,-90.4,82.69,73,22,17.25,MX,2022-04-15 22:00:27
354,Whitianga,-36.8333,175.7,65.95,75,100,4.5,NZ,2022-04-15 21:55:52
355,Uncia,-18.467,-66.5685,55.74,19,0,10.16,BO,2022-04-15 22:00:28
356,Comodoro Rivadavia,-45.8667,-67.5,65.77,45,8,21.43,AR,2022-04-15 22:00:01
357,Galesong,-5.3166,119.3661,75.22,83,100,6.04,ID,2022-04-15 22:00:28
358,Vao,-22.6667,167.4833,75.4,79,87,8.75,NC,2022-04-15 22:00:29
359,Kodiak,57.79,-152.4072,36.59,99,100,16.02,US,2022-04-15 22:00:29
360,Manokwari,-0.8667,134.0833,79.57,74,99,1.03,ID,2022-04-15 22:00:30
361,Norman Wells,65.282,-126.8329,13.05,72,100,5.64,CA,2022-04-15 22:00:30
362,Bandar,2.05,99.75,74.14,95,100,2.01,ID,2022-04-15 22:00:30
363,Adrar,20.5022,-10.0711,81.66,12,16,5.06,MR,2022-04-15 22:00:31
364,Stokmarknes,68.5646,14.9108,37.38,70,100,3.44,NO,2022-04-15 22:00:31
365,Rustenburg,-25.6676,27.2421,67.15,43,40,4.25,ZA,2022-04-15 22:00:31
366,Dong Hoi,17.4833,106.6,75.92,96,73,5.7,VN,2022-04-15 22:00:32
367,Pidhaytsi,49.2685,25.1334,46.76,96,100,5.14,UA,2022-04-15 22:00:32
368,Erzin,36.9559,36.2,56.39,54,0,2.55,TR,2022-04-15 22:00:33
369,Quelimane,-17.8786,36.8883,76.68,92,2,4.72,MZ,2022-04-15 22:00:33
370,Maragogi,-9.0122,-35.2225,79.97,79,25,10.83,BR,2022-04-15 21:59:18
371,Astoria,46.1879,-123.8313,49.86,65,79,3.0,US,2022-04-15 22:01:34
372,Sao Filipe,14.8961,-24.4956,71.47,76,4,9.53,CV,2022-04-15 22:01:34
373,Sindor,62.8629,51.8905,24.91,84,100,10.63,RU,2022-04-15 22:01:34
374,Santa Maria,-29.6842,-53.8069,58.03,78,32,3.42,BR,2022-04-15 22:01:35
375,Pangnirtung,66.1451,-65.7125,1.35,94,17,1.3,CA,2022-04-15 22:01:35
376,Datong,40.0936,113.2914,40.21,18,3,4.09,CN,2022-04-15 22:01:36
377,Bac Lieu,9.285,105.7244,81.34,82,24,6.73,VN,2022-04-15 22:01:36
378,Lisala,2.15,21.5167,71.28,93,98,0.63,CD,2022-04-15 22:01:36
379,Fort Frances,48.5999,-93.4003,20.16,73,100,17.27,CA,2022-04-15 22:01:37
380,Umm Kaddadah,13.6017,26.6876,80.04,9,100,13.15,SD,2022-04-15 22:01:37
381,Nyurba,63.2842,118.3319,14.77,95,100,5.21,RU,2022-04-15 22:01:37
382,Tikapur,28.5,81.1333,73.89,18,0,6.49,NP,2022-04-15 22:01:38
383,Atar,20.5169,-13.0499,79.21,14,0,2.21,MR,2022-04-15 22:01:38
384,Red Bluff,40.1785,-122.2358,63.68,36,100,12.66,US,2022-04-15 22:01:38
385,Mitsamiouli,-11.3847,43.2844,82.04,79,65,9.57,KM,2022-04-15 22:01:39
386,Geraldton,-28.7667,114.6,59.41,94,0,3.44,AU,2022-04-15 22:01:39
387,Svetlogorsk,52.6333,29.7333,47.93,92,100,10.09,BY,2022-04-15 22:01:39
388,Strezhevoy,60.7333,77.5889,38.93,95,100,8.68,RU,2022-04-15 22:01:39
389,Bonavista,48.6499,-53.1147,32.68,79,41,15.75,CA,2022-04-15 22:01:40
390,Vestmanna,62.1564,-7.1664,49.12,87,100,10.36,FO,2022-04-15 22:01:40
391,Demidov,55.2706,31.515,36.88,91,100,11.21,RU,2022-04-15 22:01:40
392,General Roca,-39.0333,-67.5833,71.62,24,0,3.36,AR,2022-04-15 22:01:41
393,Porto Torres,40.835,8.3972,55.58,64,25,2.98,IT,2022-04-15 22:01:41
394,Jinchang,38.4953,102.1739,42.13,72,90,2.44,CN,2022-04-15 22:01:41
395,Vostok,46.4856,135.8833,33.1,68,89,5.12,RU,2022-04-15 22:01:42
396,Zyryanka,65.75,150.85,12.0,87,98,2.06,RU,2022-04-15 22:01:42
397,Alanya,36.5438,31.9998,62.6,55,0,4.68,TR,2022-04-15 22:00:14
398,Calatayud,41.3535,-1.6432,60.06,69,1,1.16,ES,2022-04-15 22:01:42
399,Husavik,66.0449,-17.3389,41.85,77,100,13.18,IS,2022-04-15 22:01:43
400,Porto Velho,-8.7619,-63.9039,76.86,95,89,2.19,BR,2022-04-15 22:01:43
401,Romitan,39.9343,64.3814,62.55,63,0,0.0,UZ,2022-04-15 22:01:43
402,Vagur,61.4732,-6.8119,46.4,95,100,11.77,FO,2022-04-15 22:01:44
403,Carutapera,-1.195,-46.02,76.62,92,100,6.13,BR,2022-04-15 22:01:44
404,Chinna Salem,11.65,78.9,83.08,75,73,4.12,IN,2022-04-15 22:01:44
405,Dawson Creek,55.7666,-120.2362,33.49,42,100,4.9,CA,2022-04-15 22:01:44
406,San Quintin,30.4833,-115.95,64.71,64,77,18.16,MX,2022-04-15 22:01:45
407,Lagoa,39.05,-27.9833,58.75,74,100,14.54,PT,2022-04-15 22:01:45
408,Faanui,-16.4833,-151.75,82.04,71,7,18.43,PF,2022-04-15 22:01:46
409,Latung,5.5,120.8833,81.61,78,89,5.48,PH,2022-04-15 22:01:46
410,Guarapari,-20.6667,-40.4975,74.89,63,92,17.74,BR,2022-04-15 21:58:39
411,Am Timan,11.0297,20.2827,92.05,27,99,1.97,TD,2022-04-15 22:01:46
412,Quatre Cocos,-20.2078,57.7625,76.08,82,47,18.59,MU,2022-04-15 22:01:47
413,Chuy,-33.6971,-53.4616,62.53,74,65,7.18,UY,2022-04-15 22:01:47
414,Poopo,-18.3667,-66.9667,54.99,18,0,7.47,BO,2022-04-15 22:01:47
415,Ola,59.5833,151.2833,16.14,74,100,7.31,RU,2022-04-15 22:01:47
416,Ulladulla,-35.35,150.4667,63.59,73,97,3.49,AU,2022-04-15 22:01:48
417,Kavaratti,10.5669,72.642,82.62,74,39,2.42,IN,2022-04-15 22:01:48
418,Balikpapan,-1.2675,116.8289,76.19,100,40,4.61,ID,2022-04-15 21:59:23
419,Tessalit,20.1986,1.0114,76.8,12,0,10.67,ML,2022-04-15 22:02:14
420,Kampong Thum,12.7111,104.8887,78.26,83,72,5.82,KH,2022-04-15 22:02:49
421,Hambantota,6.1241,81.1185,77.34,100,18,2.3,LK,2022-04-15 22:02:49
422,Palmer,42.1584,-72.3287,66.42,18,48,3.0,US,2022-04-15 21:58:26
423,Zverinogolovskoye,54.4586,64.8542,52.14,57,82,9.86,RU,2022-04-15 22:02:50
424,Taft,31.7471,54.2088,58.95,55,15,13.8,IR,2022-04-15 22:02:50
425,Aswan,24.0934,32.907,78.42,9,0,8.77,EG,2022-04-15 22:02:50
426,Fortuna,40.5982,-124.1573,52.86,61,0,5.75,US,2022-04-15 22:02:51
427,Ekibastuz,51.6667,75.3667,55.76,31,1,9.1,KZ,2022-04-15 22:02:51
428,Serov,59.6033,60.5787,33.15,98,99,3.49,RU,2022-04-15 22:02:51
429,Khash,28.2211,61.2158,73.13,22,94,3.02,IR,2022-04-15 22:02:51
430,Panaba,21.2833,-88.2667,91.42,43,72,17.45,MX,2022-04-15 22:02:52
431,Kihei,20.785,-156.4656,81.97,80,43,5.08,US,2022-04-15 22:02:52
432,Hovd,48.0056,91.6419,30.87,34,0,6.51,MN,2022-04-15 22:02:52
433,Sosnovo-Ozerskoye,52.5249,111.5418,32.85,81,100,10.45,RU,2022-04-15 22:02:53
434,Alghero,40.5589,8.3181,55.49,71,0,2.3,IT,2022-04-15 22:02:53
435,Teknaf,20.8624,92.3058,79.75,86,15,5.77,BD,2022-04-15 22:02:53
436,Gaziantep,37.0594,37.3825,51.73,47,0,3.44,TR,2022-04-15 21:59:01
437,Portobelo,9.55,-79.65,83.95,79,80,11.61,PA,2022-04-15 22:02:54
438,Hue,16.4667,107.6,77.11,94,20,3.44,VN,2022-04-15 22:02:54
439,Port Macquarie,-31.4333,152.9167,61.9,76,76,5.73,AU,2022-04-15 22:02:55
440,Sept-Iles,50.2001,-66.3821,37.06,95,100,3.44,CA,2022-04-15 22:02:55
441,Taua,-5.9667,-40.3,80.65,58,38,3.87,BR,2022-04-15 22:02:55
442,Willmar,45.1219,-95.0433,30.22,69,100,17.27,US,2022-04-15 22:02:24
443,Acapulco,16.8634,-99.8901,85.82,58,40,6.91,MX,2022-04-15 22:02:56
444,San Policarpo,12.1791,125.5072,78.64,80,67,3.56,PH,2022-04-15 22:02:56
445,Nouakchott,18.0858,-15.9785,66.13,82,0,16.2,MR,2022-04-15 22:00:14
446,Castro,-24.7911,-50.0119,53.01,63,0,3.24,BR,2022-04-15 22:01:32
447,Cowra,-33.8333,148.6833,59.88,60,87,2.68,AU,2022-04-15 22:02:56
448,Zhicheng,30.2956,111.5047,47.61,93,100,10.56,CN,2022-04-15 22:02:57
449,Ilula,-7.6766,36.0366,63.25,98,100,5.14,TZ,2022-04-15 22:02:57
450,Oranjemund,-28.55,16.4333,55.42,85,0,12.86,NA,2022-04-15 22:02:57
451,Barra Patuca,15.8,-84.2833,82.96,67,96,13.02,HN,2022-04-15 22:02:58
452,Gweta,-20.1833,25.2333,74.55,60,53,5.91,BW,2022-04-15 22:02:58
453,Uyemskiy,64.4743,40.8524,28.45,68,20,2.24,RU,2022-04-15 22:02:58
454,Tame,6.461,-71.73,83.79,54,95,0.69,CO,2022-04-15 22:02:59
455,Nea Vissa,41.5833,26.5333,51.04,76,3,4.27,GR,2022-04-15 22:02:59
456,Oussouye,12.485,-16.5469,70.93,74,6,10.27,SN,2022-04-15 22:02:59
457,Livingstone,-17.8419,25.8543,69.42,71,25,1.48,ZM,2022-04-15 22:03:00
458,Bengkulu,-3.8004,102.2655,76.71,89,100,3.74,ID,2022-04-15 22:02:42
459,Fairbanks,64.8378,-147.7164,36.25,34,0,14.97,US,2022-04-15 22:03:00
460,Sao Jose Da Coroa Grande,-8.8978,-35.1478,80.33,79,15,10.94,BR,2022-04-15 22:01:57
461,Lubango,-14.9172,13.4925,59.86,85,100,2.35,AO,2022-04-15 22:03:00
462,Abapo,-18.8333,-63.4667,64.36,50,1,2.37,BO,2022-04-15 22:03:01
463,Wajid,3.8093,43.2471,79.27,66,100,12.95,SO,2022-04-15 22:04:01
464,Aurillac,44.9167,2.45,52.68,71,7,2.3,FR,2022-04-15 22:04:01
465,Ponta Do Sol,32.6667,-17.1,67.01,67,100,3.33,PT,2022-04-15 22:04:02
466,Marawi,7.9986,124.2928,68.02,92,46,2.01,PH,2022-04-15 22:04:02
467,Mitu,1.1983,-70.1733,76.39,90,89,2.06,CO,2022-04-15 21:59:11
468,Sisimiut,66.9395,-53.6735,16.02,69,4,10.92,GL,2022-04-15 22:04:03
469,Katsuura,35.1333,140.3,50.02,86,100,26.17,JP,2022-04-15 22:00:46
470,Da Lat,11.9465,108.4419,60.76,96,81,1.19,VN,2022-04-15 22:02:34
471,Timra,62.487,17.3257,28.08,80,96,3.44,SE,2022-04-15 22:01:09
472,Bang Saphan,11.2126,99.5117,76.06,91,28,4.68,TH,2022-04-15 22:04:03
473,Galveston,29.3669,-94.9669,84.18,81,100,13.8,US,2022-04-15 22:04:04
474,Palm Coast,29.585,-81.2078,78.89,82,40,8.05,US,2022-04-15 22:04:04
475,North Bend,43.4065,-124.2243,57.24,82,75,9.78,US,2022-04-15 22:00:20
476,Piravam,9.8667,76.5,78.78,93,89,0.45,IN,2022-04-15 22:04:05
477,Portland,45.5234,-122.6762,55.83,51,14,4.0,US,2022-04-15 21:59:35
478,Hay River,60.8156,-115.7999,24.17,83,100,9.51,CA,2022-04-15 22:04:05
479,Kiunga,-6.1219,141.2906,74.61,98,100,1.97,PG,2022-04-15 22:04:06
480,Hirara,24.8,125.2833,70.07,73,75,16.11,JP,2022-04-15 22:04:06
481,Beruwala,6.4788,79.9828,79.84,83,64,5.03,LK,2022-04-15 22:04:06
482,Labuhan,-6.8844,112.2051,77.22,88,97,5.17,ID,2022-04-15 22:04:07
483,Ucluelet,48.9329,-125.5528,50.09,72,35,3.0,CA,2022-04-15 22:04:07
484,Prudnik,50.3212,17.5746,45.79,95,100,11.12,PL,2022-04-15 22:01:44
485,Maceio,-9.6658,-35.7353,81.73,76,39,16.28,BR,2022-04-15 22:00:07
486,Teya,60.3778,92.6267,33.8,99,100,2.42,RU,2022-04-15 22:04:08
487,Cotonou,6.3654,2.4183,82.45,82,31,10.07,BJ,2022-04-15 22:04:08
488,El Molino,10.6523,-72.924,88.72,54,62,5.73,CO,2022-04-15 22:04:09
489,Songea,-10.6833,35.65,62.6,98,50,1.3,TZ,2022-04-15 22:04:09
490,Champasak,14.75,106.0,73.78,89,65,2.71,LA,2022-04-15 22:04:09
491,Kologriv,58.8275,44.3178,25.54,96,36,4.21,RU,2022-04-15 22:04:10
492,Maralal,1.0968,36.698,63.32,66,91,8.66,KE,2022-04-15 22:04:10
493,Yatou,37.15,122.3833,44.13,40,82,6.17,CN,2022-04-15 22:04:11
494,Turukhansk,65.8167,87.9833,32.5,100,100,5.48,RU,2022-04-15 22:04:11
495,Padre Bernardo,-15.35,-48.5,78.04,62,98,2.15,BR,2022-04-15 22:04:11
496,Dharmavaram,14.4333,77.7167,87.89,44,90,5.3,IN,2022-04-15 22:04:12
497,Saravan,39.7196,45.6483,34.03,75,10,8.08,AM,2022-04-15 22:04:12
498,San Lawrenz,36.0553,14.204,57.85,89,53,3.0,MT,2022-04-15 22:04:13
499,Ocos,14.5094,-92.1933,91.58,63,15,12.01,GT,2022-04-15 22:04:13
500,Grand Gaube,-20.0064,57.6608,76.37,85,26,8.01,MU,2022-04-15 22:04:13
501,Opuwo,-18.0607,13.84,70.56,45,55,4.29,NA,2022-04-15 22:04:14
502,Zheleznodorozhnyy,55.7503,38.0042,44.78,95,100,5.79,RU,2022-04-15 22:04:14
503,Tangshan,39.6333,118.1833,45.75,33,0,7.14,CN,2022-04-15 22:00:11
504,Oktyabrskiy,54.4815,53.471,35.53,86,100,13.71,RU,2022-04-15 22:04:14
505,Deputatskiy,69.3,139.9,6.42,79,100,1.59,RU,2022-04-15 22:04:15
506,Saint-Francois,46.4154,3.9054,56.68,80,0,5.75,FR,2022-04-15 22:04:15
507,Mehamn,71.0357,27.8492,35.89,98,100,26.33,NO,2022-04-15 22:04:16
508,Belize,17.25,-88.75,89.31,45,84,8.7,BZ,2022-04-15 22:04:16
509,Hobyo,5.3505,48.5268,82.53,72,91,12.55,SO,2022-04-15 22:04:16
510,Salalah,17.0151,54.0924,80.69,78,20,3.44,OM,2022-04-15 22:04:17
511,Lucapa,-8.4192,20.7447,66.92,97,100,0.87,AO,2022-04-15 22:05:17
512,Aberdeen,57.1437,-2.0981,50.49,95,100,9.22,GB,2022-04-15 22:05:18
513,Pangai,-19.8,-174.35,81.64,79,100,16.98,TO,2022-04-15 22:05:18
514,Owando,-0.4819,15.8999,70.65,96,53,2.37,CG,2022-04-15 22:05:18
515,Helmsdale,58.1168,-3.6517,51.75,93,98,6.67,GB,2022-04-15 22:05:18
516,Yar,58.249,52.1026,29.21,95,100,10.45,RU,2022-04-15 22:05:19
517,Svetlyy,54.675,20.1347,41.05,77,33,14.18,RU,2022-04-15 22:05:19
518,Camocim,-2.9022,-40.8411,79.32,81,68,7.11,BR,2022-04-15 22:05:20
519,Pangody,65.85,74.4859,25.41,95,100,3.69,RU,2022-04-15 22:05:21
520,Prado,-17.3411,-39.2208,75.16,90,98,14.94,BR,2022-04-15 22:05:21
521,Kirensk,57.7853,108.1119,25.77,97,99,1.52,RU,2022-04-15 22:05:21
522,Talaya,61.3833,152.75,2.34,95,100,2.33,RU,2022-04-15 22:05:22
523,Mayo,38.8876,-76.5119,72.93,32,0,18.41,US,2022-04-15 22:05:22
524,Nazas,25.2333,-104.1333,93.11,5,50,7.74,MX,2022-04-15 22:05:23
525,Sokoni,-6.4333,39.55,80.2,85,100,9.84,TZ,2022-04-15 22:05:23
526,Rio Gallegos,-51.6226,-69.2181,50.05,76,75,13.8,AR,2022-04-15 22:05:23
527,Gorele,41.0308,39.0031,47.25,85,13,4.14,TR,2022-04-15 22:05:24
528,Huilong,31.8111,121.655,52.93,63,99,9.93,CN,2022-04-15 22:05:24
529,Baracoa,20.3467,-74.4958,79.75,75,32,9.19,CU,2022-04-15 22:05:24
530,Kerman,30.2832,57.0788,67.66,33,100,8.57,IR,2022-04-15 22:03:22
531,Fakel,57.6325,53.0252,30.61,97,100,9.4,RU,2022-04-15 22:05:25
532,Booue,-0.0921,11.9385,72.88,98,99,0.34,GA,2022-04-15 22:05:25
533,Vagay,57.9375,69.0217,50.18,74,100,7.18,RU,2022-04-15 22:05:25
534,Hearst,49.6835,-83.6665,31.93,89,100,10.04,CA,2022-04-15 22:05:26
535,Eyl,7.9803,49.8164,82.63,72,100,10.09,SO,2022-04-15 22:05:26
536,Sorland,67.667,12.6934,40.35,76,99,21.39,NO,2022-04-15 22:05:26
537,Sembakung,3.8167,117.25,73.06,99,100,1.72,ID,2022-04-15 22:05:27
538,Shaoyang,27.2315,111.4525,50.68,93,100,3.8,CN,2022-04-15 22:05:27
539,Sulangan,11.1373,123.7228,82.0,72,80,7.31,PH,2022-04-15 22:05:27
540,Punta Alta,-38.8759,-62.0736,62.71,58,0,10.89,AR,2022-04-15 22:05:28
541,Ternate,0.8,127.4,80.6,80,100,4.38,ID,2022-04-15 22:05:28
542,Kamaishi,39.2667,141.8833,38.97,89,100,14.27,JP,2022-04-15 22:05:28
543,Alice Springs,-23.7,133.8833,69.22,32,20,1.14,AU,2022-04-15 22:04:54
544,Wunsiedel,50.0333,12.0167,45.46,91,72,5.99,DE,2022-04-15 22:05:29
545,Bonfim,3.0833,-59.95,76.93,78,100,5.23,BR,2022-04-15 22:05:29
546,Marienburg,54.0359,19.0266,40.12,87,78,13.78,PL,2022-04-15 22:05:29
547,Ancud,-41.8697,-73.8203,59.23,84,41,5.1,CL,2022-04-15 22:05:30
548,Sechura,-5.5569,-80.8222,77.23,57,27,18.7,PE,2022-04-15 22:05:30
549,Kamakhyanagar,20.9333,85.55,76.37,87,41,0.51,IN,2022-04-15 22:05:30
550,Kiruna,67.8557,20.2251,23.92,68,100,10.36,SE,2022-04-15 22:05:31
551,Alexandria,31.2156,29.9553,60.94,63,82,7.65,EG,2022-04-15 22:02:44
552,Leh,34.1667,77.5833,34.84,55,99,5.44,IN,2022-04-15 22:05:31
553,Lingao,19.9103,109.6859,74.35,90,59,15.28,CN,2022-04-15 22:05:31
554,Liverpool,53.4106,-2.9779,54.28,84,0,2.3,GB,2022-04-15 22:02:09
555,Rennes,48.1667,-1.6667,51.96,93,0,9.22,FR,2022-04-15 22:05:32
556,Cockburn Town,21.4612,-71.1419,77.56,80,20,22.79,TC,2022-04-15 22:06:32
557,Rosario,-32.9468,-60.6393,66.81,55,0,5.75,AR,2022-04-15 22:06:32
558,Kavieng,-2.5744,150.7967,82.67,78,51,9.93,PG,2022-04-15 22:05:56
559,Arona,28.0996,-16.681,61.32,61,0,8.05,ES,2022-04-15 22:06:33
560,Labuan,5.2767,115.2417,79.48,81,99,5.32,MY,2022-04-15 22:06:33
561,Kochevo,59.5994,54.3125,26.65,94,100,8.34,RU,2022-04-15 22:06:34
562,Camacha,33.0833,-16.3333,58.42,88,40,11.5,PT,2022-04-15 22:06:34
563,Nyandoma,61.669,40.1991,20.5,95,20,4.92,RU,2022-04-15 22:06:34
564,Kyra,49.5776,111.9753,33.67,53,82,3.74,RU,2022-04-15 22:06:35
565,Ozinki,51.1786,49.6769,41.9,85,59,3.36,RU,2022-04-15 22:06:35
566,Den Helder,52.9599,4.7593,47.98,78,100,8.01,NL,2022-04-15 22:06:35
567,Vanimo,-2.6741,141.3028,79.38,85,57,4.56,PG,2022-04-15 22:06:36
568,Balkhash,46.844,74.9804,47.91,36,0,12.97,KZ,2022-04-15 22:06:36
569,Sumbe,-11.2061,13.8437,77.31,90,92,5.23,AO,2022-04-15 22:06:36
570,Pundaguitan,6.3711,126.1689,81.34,75,92,3.47,PH,2022-04-15 22:06:37
571,Burnie,-41.0667,145.9167,58.89,89,97,5.7,AU,2022-04-15 22:06:37
572,Sao Felix Do Xingu,-6.6447,-51.995,74.05,96,99,1.14,BR,2022-04-15 22:06:37
573,Dubrovka,53.6907,33.5071,45.27,97,100,3.31,RU,2022-04-15 22:06:38
574,Kharp,66.8014,65.8081,18.79,89,100,9.35,RU,2022-04-15 22:06:38
575,Havoysund,70.9963,24.6622,39.43,90,100,26.24,NO,2022-04-15 22:06:38
576,Shalya,57.2471,58.7298,38.95,96,100,10.4,RU,2022-04-15 22:06:38
577,Belmonte,-15.8631,-38.8828,78.13,89,69,7.76,BR,2022-04-15 22:06:39
578,Cap Malheureux,-19.9842,57.6142,76.46,85,29,8.01,MU,2022-04-15 22:06:39
579,Brokopondo,4.75,-55.1667,77.43,85,100,6.26,SR,2022-04-15 22:06:39
580,Bellary,15.15,76.9333,86.07,39,97,2.71,IN,2022-04-15 22:06:40
581,Evensk,61.95,159.2333,25.56,83,99,4.52,RU,2022-04-15 22:04:28
582,Anjiang,27.3194,110.1031,50.61,96,100,3.65,CN,2022-04-15 22:06:40
583,Marsa Matruh,31.3525,27.2453,61.03,73,76,10.96,EG,2022-04-15 22:06:40
584,Nkhata Bay,-11.6066,34.2907,72.93,86,46,3.33,MW,2022-04-15 22:06:41
585,Ankara,39.9199,32.8543,50.2,58,0,1.01,TR,2022-04-15 22:06:24
586,Funtua,11.5233,7.3081,79.93,44,98,7.49,NG,2022-04-15 22:06:41
587,Beian,63.6559,9.5683,45.01,93,75,5.75,NO,2022-04-15 22:06:41
588,Camana,-16.6228,-72.7111,69.26,78,73,10.29,PE,2022-04-15 22:06:42
589,Huarmey,-10.0681,-78.1522,70.21,76,20,12.82,PE,2022-04-15 22:06:42
590,Port Blair,11.6667,92.75,80.91,75,1,2.73,IN,2022-04-15 22:06:42
